sampler,seed,step,block,task_id,group_class,mean_reward,cumulative_tasks_reached,cumulative_unique_correct_programs,correct_count,unique_answers,sample_entropy_nats,collision_fraction,unique_correct_answers,correct_sample_entropy_nats
iid,0,245,10,9454812d67a4ee5ad62c,all_wrong,0.0,14,6,0,1,-0.0,1.0,0,
iid,0,246,10,d327013a22bee72e501d,all_wrong,0.0,14,6,0,1,-0.0,1.0,0,
iid,0,247,10,fe4f53654a6a9ba76771,all_wrong,0.0,14,6,0,1,-0.0,1.0,0,
iid,0,248,10,ea915def88a42f813ec3,all_wrong,0.0,14,6,0,1,-0.0,1.0,0,
iid,0,249,10,dd8d15a7e8b630fb37f6,all_wrong,0.0,14,6,0,3,1.0397207708399179,0.2857142857142857,0,
iid,0,250,10,fc64186124c711940f1b,all_wrong,0.0,14,6,0,3,0.9002560512685369,0.39285714285714285,0,
iid,0,251,11,1d97f3cc70f2b4486afe,all_wrong,0.0,14,6,0,1,-0.0,1.0,0,
iid,0,252,11,5ea3079d1dcaeed39ffd,all_wrong,0.0,14,6,0,1,-0.0,1.0,0,
iid,0,253,11,2843db09530044d3281e,all_wrong,0.0,14,6,0,1,-0.0,1.0,0,
iid,0,254,11,d53bd3a61dd80866979c,all_wrong,0.0,14,6,0,3,0.7356219397587946,0.5357142857142857,0,
iid,0,255,11,84606d1a26eedbd6ab2c,all_wrong,0.0,14,6,0,1,-0.0,1.0,0,
iid,0,256,11,d70f207278c1da50a91d,all_wrong,0.0,14,6,0,1,-0.0,1.0,0,
iid,0,257,11,92fd0c50151a0922fc2f,all_wrong,0.0,14,6,0,1,-0.0,1.0,0,
iid,0,258,11,2882a43d15cf648ff4e2,all_wrong,0.0,14,6,0,3,0.9002560512685369,0.39285714285714285,0,
iid,0,259,11,4bdfe539bd950fc440b2,all_wrong,0.0,14,6,0,1,-0.0,1.0,0,
iid,0,260,11,d3cacf744c94d4c0007a,all_wrong,0.0,14,6,0,1,-0.0,1.0,0,
iid,0,261,11,5f898caaf3158950c522,all_wrong,0.0,14,6,0,1,-0.0,1.0,0,
iid,0,262,11,68b2db0feec6b6533fd1,all_wrong,0.0,14,6,0,1,-0.0,1.0,0,
iid,0,263,11,cc37f2f0b601eda91157,all_wrong,0.0,14,6,0,1,-0.0,1.0,0,
iid,0,264,11,0e716b8b24f9fb8b814c,all_wrong,0.0,14,6,0,5,1.4941751382893085,0.14285714285714285,0,
iid,0,265,11,61cd3de4e53b6581c34a,all_wrong,0.0,14,6,0,3,0.9002560512685369,0.39285714285714285,0,
iid,0,266,11,dcb7f654b52c265f6399,all_wrong,0.0,14,6,0,1,-0.0,1.0,0,
iid,0,267,11,24f3264fa6b46787f7c0,all_wrong,0.0,14,6,0,1,-0.0,1.0,0,
iid,0,268,11,8619ab3977fa82c3365c,all_wrong,0.0,14,6,0,1,-0.0,1.0,0,
iid,0,269,11,d622ddeaa78127b22aea,all_wrong,0.0,14,6,0,4,1.2130075659799042,0.25,0,
iid,0,270,11,974e09bbf710f5e051de,all_wrong,0.0,14,6,0,1,-0.0,1.0,0,
iid,0,271,11,2840d37f0dac60a4a1ce,all_wrong,0.0,14,6,0,3,0.9002560512685369,0.39285714285714285,0,
iid,0,272,11,94df7d49e341b77ad181,all_wrong,0.0,14,6,0,2,0.6615632381579821,0.4642857142857143,0,
iid,0,273,11,32e917e13cc3234e32d5,all_wrong,0.0,14,6,0,1,-0.0,1.0,0,
iid,0,274,11,a1a86772d721d6592bd1,all_wrong,0.0,14,6,0,2,0.6931471805599453,0.42857142857142855,0,
iid,0,275,11,a4ef3547e6e3c2e7b368,all_wrong,0.0,14,6,0,1,-0.0,1.0,0,
iid,0,276,12,779a5b55ede96a97d2d6,all_wrong,0.0,14,6,0,2,0.5623351446188083,0.5714285714285714,0,
iid,0,277,12,f68c0897daddb3778961,all_wrong,0.0,14,6,0,1,-0.0,1.0,0,
iid,0,278,12,924daa12f0ae44e76348,all_wrong,0.0,14,6,0,2,0.6615632381579821,0.4642857142857143,0,
iid,0,279,12,2770d6cfcf4dcac606d4,all_wrong,0.0,14,6,0,5,1.3862943611198906,0.21428571428571427,0,
iid,0,280,12,75bfee3eb8296e5b16bc,mixed,0.375,15,7,3,2,0.6615632381579821,0.4642857142857143,1,-0.0
iid,0,281,12,f05fca54cd7745038049,all_wrong,0.0,15,7,0,1,-0.0,1.0,0,
iid,0,282,12,163135bcb6e0c9d09eca,all_wrong,0.0,15,7,0,3,0.7356219397587946,0.5357142857142857,0,
iid,0,283,12,9da700af9e5999330f42,all_wrong,0.0,15,7,0,2,0.37677016125643675,0.75,0,
iid,0,284,12,ea38191ee44477d0e4cd,all_wrong,0.0,15,7,0,6,1.7328679513998633,0.07142857142857142,0,
iid,0,285,12,3158420ebfa03c7cbcca,all_wrong,0.0,15,7,0,5,1.4941751382893085,0.14285714285714285,0,
iid,0,286,12,d58ce388208127d39178,all_wrong,0.0,15,7,0,2,0.37677016125643675,0.75,0,
iid,0,287,12,d75ccdaa52ed209bc7ac,all_wrong,0.0,15,7,0,1,-0.0,1.0,0,
iid,0,288,12,4d72aac57727daee53b2,all_correct,1.0,16,7,8,1,-0.0,1.0,1,-0.0
iid,0,289,12,04d52291ef2f0a3b3538,all_wrong,0.0,16,7,0,1,-0.0,1.0,0,
iid,0,290,12,9b932aa1ea2e55c31603,all_wrong,0.0,16,7,0,2,0.5623351446188083,0.5714285714285714,0,
iid,0,291,12,c9cf99f5dbaebd18bfc1,all_wrong,0.0,16,7,0,1,-0.0,1.0,0,
iid,0,292,12,d5e6bfe861c2ada78dbd,all_wrong,0.0,16,7,0,1,-0.0,1.0,0,
iid,0,293,12,33e8ed56f91bfe8a49b7,all_wrong,0.0,16,7,0,2,0.37677016125643675,0.75,0,
iid,0,294,12,c9dabec0ca23721e2bbb,all_wrong,0.0,16,7,0,1,-0.0,1.0,0,
iid,0,295,12,5e347354fb0fe52697d2,all_wrong,0.0,16,7,0,1,-0.0,1.0,0,
iid,0,296,12,4fa086ce6a27b99cb96b,all_wrong,0.0,16,7,0,1,-0.0,1.0,0,
iid,0,297,12,eee4e371545b86ca2718,all_wrong,0.0,16,7,0,1,-0.0,1.0,0,
iid,0,298,12,dd8ff1bc4630e090c78b,all_wrong,0.0,16,7,0,1,-0.0,1.0,0,
iid,0,299,12,89983fcf482cc8919399,all_wrong,0.0,16,7,0,1,-0.0,1.0,0,
iid,0,300,12,cc79b5e45d6e93abc859,all_wrong,0.0,16,7,0,1,-0.0,1.0,0,
iid,0,301,13,98a6cd5c1bfb6bfb652f,all_wrong,0.0,16,7,0,1,-0.0,1.0,0,
iid,0,302,13,d5ed92acce68ad44b4dc,all_wrong,0.0,16,7,0,1,-0.0,1.0,0,
iid,0,303,13,e128e11a24e1c7cdd054,all_wrong,0.0,16,7,0,2,0.37677016125643675,0.75,0,
iid,0,304,13,b42b2d483c63f47380da,all_wrong,0.0,16,7,0,2,0.6931471805599453,0.42857142857142855,0,
iid,0,305,13,8939e8029df407a884e4,all_wrong,0.0,16,7,0,2,0.5623351446188083,0.5714285714285714,0,
iid,0,306,13,eea39c944b491d9fb480,all_wrong,0.0,16,7,0,1,-0.0,1.0,0,
iid,0,307,13,0a0a28b12d4e7acc34d5,all_wrong,0.0,16,7,0,1,-0.0,1.0,0,
iid,0,308,13,79472df5fc930c5ec2fa,all_wrong,0.0,16,7,0,1,-0.0,1.0,0,
iid,0,309,13,48dc7cccfc8017b7087a,all_wrong,0.0,16,7,0,2,0.5623351446188083,0.5714285714285714,0,
iid,0,310,13,8e5326e03845fb9b3d1b,mixed,0.125,17,7,1,2,0.37677016125643675,0.75,1,-0.0
iid,0,311,13,48bd4db1a37946e2f6c2,all_wrong,0.0,17,7,0,1,-0.0,1.0,0,
iid,0,312,13,7643416cd50bb89fe4af,all_wrong,0.0,17,7,0,2,0.5623351446188083,0.5714285714285714,0,
iid,0,313,13,5d1d63d7924b3f6bfdbc,all_wrong,0.0,17,7,0,3,0.9743147528693494,0.32142857142857145,0,
iid,0,314,13,6bed70f1ebcf19e13303,all_wrong,0.0,17,7,0,2,0.6615632381579821,0.4642857142857143,0,
iid,0,315,13,16b8ee9ff32b422527a9,all_wrong,0.0,17,7,0,1,-0.0,1.0,0,
iid,0,316,13,aad30a0b758211c6d680,all_correct,1.0,18,7,8,1,-0.0,1.0,1,-0.0
iid,0,317,13,2c5c86ee6d2b5fca5587,all_wrong,0.0,18,7,0,1,-0.0,1.0,0,
iid,0,318,13,4634f608da6cfa2135a2,all_wrong,0.0,18,7,0,1,-0.0,1.0,0,
iid,0,319,13,adc1c8d35b8240ccdd5f,all_wrong,0.0,18,7,0,1,-0.0,1.0,0,
iid,0,320,13,a3966fe8f84fc26709d4,all_wrong,0.0,18,7,0,2,0.37677016125643675,0.75,0,
iid,0,321,13,a43647fbd9268eef63a5,all_wrong,0.0,18,7,0,3,0.9743147528693494,0.32142857142857145,0,
iid,0,322,13,b760ba544ca02814169b,all_wrong,0.0,18,7,0,2,0.5623351446188083,0.5714285714285714,0,
iid,0,323,13,85012706683c7f826bda,all_wrong,0.0,18,7,0,5,1.3862943611198906,0.21428571428571427,0,
iid,0,324,13,5f24a6c65b15a572079b,all_wrong,0.0,18,7,0,4,1.0735428464085233,0.35714285714285715,0,
iid,0,325,13,4b111f9ab5b3cff565f5,all_wrong,0.0,18,7,0,1,-0.0,1.0,0,
iid,0,326,14,85acad5a006e86a7763e,all_wrong,0.0,18,7,0,3,0.9743147528693494,0.32142857142857145,0,
iid,0,327,14,0a3236b2c24210fe162b,all_wrong,0.0,18,7,0,2,0.37677016125643675,0.75,0,
iid,0,328,14,69e5d0e17d8730056cd2,all_wrong,0.0,18,7,0,1,-0.0,1.0,0,
iid,0,329,14,541286be1891498dfa91,all_correct,1.0,19,7,8,1,-0.0,1.0,1,-0.0
iid,0,330,14,a15ceea7b21f6628992e,all_wrong,0.0,19,7,0,1,-0.0,1.0,0,
iid,0,331,14,04b12eafe0129cd6c860,all_wrong,0.0,19,7,0,1,-0.0,1.0,0,
iid,0,332,14,a6ed873d402e49818288,all_wrong,0.0,19,7,0,1,-0.0,1.0,0,
iid,0,333,14,c42b09da658a2c2abd08,all_wrong,0.0,19,7,0,1,-0.0,1.0,0,
iid,0,334,14,b6a8579166d70c13cfad,all_wrong,0.0,19,7,0,2,0.37677016125643675,0.75,0,
iid,0,335,14,36269b265d045aeaea4c,all_wrong,0.0,19,7,0,1,-0.0,1.0,0,
iid,0,336,14,ffbd7a9ff21ee2899fa3,all_wrong,0.0,19,7,0,1,-0.0,1.0,0,
iid,0,337,14,b46dfceb2e3ce7e5081a,all_wrong,0.0,19,7,0,1,-0.0,1.0,0,
iid,0,338,14,02becb103cbba839f11e,all_correct,1.0,20,7,8,1,-0.0,1.0,1,-0.0
iid,0,339,14,65b5d95e6307f35ceba7,all_wrong,0.0,20,7,0,1,-0.0,1.0,0,
iid,0,340,14,48ece94e8be480c937b0,all_wrong,0.0,20,7,0,1,-0.0,1.0,0,
iid,0,341,14,dabd8d4cda9028631bc7,all_wrong,0.0,20,7,0,1,-0.0,1.0,0,
iid,0,342,14,a17a23f9643d34ce7e0b,all_wrong,0.0,20,7,0,3,0.9002560512685369,0.39285714285714285,0,
iid,0,343,14,8640f5fc8a5b7d6b5acf,all_wrong,0.0,20,7,0,3,0.9002560512685369,0.39285714285714285,0,
iid,0,344,14,af3a6c5ce79eede7398a,all_wrong,0.0,20,7,0,2,0.5623351446188083,0.5714285714285714,0,
iid,0,345,14,99f2784ccd66471ee7a9,all_wrong,0.0,20,7,0,1,-0.0,1.0,0,
iid,0,346,14,f2836343a94d4b0b6315,all_wrong,0.0,20,7,0,1,-0.0,1.0,0,
iid,0,347,14,83b4746f24a5a30c7a2b,all_wrong,0.0,20,7,0,1,-0.0,1.0,0,
iid,0,348,14,563582915ff00b2ccb66,all_wrong,0.0,20,7,0,2,0.37677016125643675,0.75,0,
iid,0,349,14,fda288cf8cf189bb087d,all_wrong,0.0,20,7,0,2,0.5623351446188083,0.5714285714285714,0,
iid,0,350,14,a8a79546ec5131e98590,all_wrong,0.0,20,7,0,1,-0.0,1.0,0,
iid,0,351,15,d159562db4d9465071b9,all_wrong,0.0,20,7,0,1,-0.0,1.0,0,
iid,0,352,15,5da1012cfc592e79107d,all_wrong,0.0,20,7,0,3,0.7356219397587946,0.5357142857142857,0,
iid,0,353,15,5ad436bd0beb00872f91,all_wrong,0.0,20,7,0,3,0.7356219397587946,0.5357142857142857,0,
iid,0,354,15,90e782d0cb8984918279,mixed,0.125,21,8,1,3,0.9002560512685369,0.39285714285714285,1,-0.0
iid,0,355,15,f90e7d0f485585acd008,all_wrong,0.0,21,8,0,2,0.37677016125643675,0.75,0,
iid,0,356,15,0f3cc219c9fbdadfcc63,all_wrong,0.0,21,8,0,1,-0.0,1.0,0,
iid,0,357,15,6543a11c0f682113c28e,all_wrong,0.0,21,8,0,2,0.37677016125643675,0.75,0,
iid,0,358,15,8b25e11f17b1a0a078ac,all_wrong,0.0,21,8,0,1,-0.0,1.0,0,
iid,0,359,15,fa18587cc5cc4882d08e,all_wrong,0.0,21,8,0,2,0.6615632381579821,0.4642857142857143,0,
iid,0,360,15,c037c6c99e0c50476bc7,all_wrong,0.0,21,8,0,1,-0.0,1.0,0,
iid,0,361,15,2e9a107c5bca042ef454,all_wrong,0.0,21,8,0,1,-0.0,1.0,0,
iid,0,362,15,235389eab74f0cc4b907,all_wrong,0.0,21,8,0,2,0.37677016125643675,0.75,0,
iid,0,363,15,9cf19c91454458915931,all_wrong,0.0,21,8,0,3,0.7356219397587946,0.5357142857142857,0,
iid,0,364,15,22ca5217057a2e3fee9f,all_correct,1.0,22,8,8,1,-0.0,1.0,1,-0.0
iid,0,365,15,5236043dee03ea05cac7,all_wrong,0.0,22,8,0,1,-0.0,1.0,0,
iid,0,366,15,623822d905c26d0a09b1,all_wrong,0.0,22,8,0,2,0.5623351446188083,0.5714285714285714,0,
iid,0,367,15,51bc92cafba961be3655,all_wrong,0.0,22,8,0,1,-0.0,1.0,0,
iid,0,368,15,8eb4d2c8db39d5bcb130,all_wrong,0.0,22,8,0,1,-0.0,1.0,0,
iid,0,369,15,6a794a14c7c04c9f7e9f,all_correct,1.0,23,8,8,1,-0.0,1.0,1,-0.0
iid,0,370,15,2ca91847d926c4591d0e,all_wrong,0.0,23,8,0,1,-0.0,1.0,0,
iid,0,371,15,39d7cf50037b7dc23990,all_wrong,0.0,23,8,0,2,0.37677016125643675,0.75,0,
iid,0,372,15,cc6245ae6bdc5780ac9c,all_wrong,0.0,23,8,0,2,0.6931471805599453,0.42857142857142855,0,
iid,0,373,15,e96f1068dbed01d688da,all_correct,1.0,24,8,8,1,-0.0,1.0,1,-0.0
iid,0,374,15,e42f96f65b8d04be048d,all_wrong,0.0,24,8,0,1,-0.0,1.0,0,
iid,0,375,15,28e511774cb00f66f19c,all_wrong,0.0,24,8,0,1,-0.0,1.0,0,
iid,0,376,16,d686398c0a88de5e923e,all_wrong,0.0,24,8,0,1,-0.0,1.0,0,
iid,0,377,16,5445116f9e8690eb5e94,all_wrong,0.0,24,8,0,1,-0.0,1.0,0,
iid,0,378,16,de5d61e367acc325ae60,all_wrong,0.0,24,8,0,2,0.37677016125643675,0.75,0,
iid,0,379,16,419312754f7609d342d2,all_wrong,0.0,24,8,0,1,-0.0,1.0,0,
iid,0,380,16,442120c64618ad5bdab5,all_wrong,0.0,24,8,0,3,0.9743147528693494,0.32142857142857145,0,
iid,0,381,16,4042f2db8a91dd0984c2,all_wrong,0.0,24,8,0,1,-0.0,1.0,0,
iid,0,382,16,1de9ba1ec82d7340df52,mixed,0.75,25,8,6,2,0.5623351446188083,0.5714285714285714,1,-0.0
iid,0,383,16,a451b974a46913f398da,all_wrong,0.0,25,8,0,1,-0.0,1.0,0,
iid,0,384,16,89e9061a26e27ccc840e,all_wrong,0.0,25,8,0,2,0.37677016125643675,0.75,0,
iid,0,385,16,beb4015aa9900d44a3b9,all_wrong,0.0,25,8,0,3,0.7356219397587946,0.5357142857142857,0,
iid,0,386,16,b558934559eb1b79e82d,all_wrong,0.0,25,8,0,1,-0.0,1.0,0,
iid,0,387,16,ea6982beffc89601e413,all_wrong,0.0,25,8,0,1,-0.0,1.0,0,
iid,0,388,16,9256520e60e28b9d7f9e,all_wrong,0.0,25,8,0,1,-0.0,1.0,0,
iid,0,389,16,6d237ed15b98208fd13c,all_wrong,0.0,25,8,0,4,1.2130075659799042,0.25,0,
iid,0,390,16,f35a9074bda66d517f5c,all_wrong,0.0,25,8,0,1,-0.0,1.0,0,
iid,0,391,16,a14f577583802174dd94,all_wrong,0.0,25,8,0,1,-0.0,1.0,0,
iid,0,392,16,d496dddf61c214f09dfa,all_wrong,0.0,25,8,0,1,-0.0,1.0,0,
iid,0,393,16,f2052eafe6acc7fffb0c,all_wrong,0.0,25,8,0,1,-0.0,1.0,0,
iid,0,394,16,f34cf3baec0b4a508f79,all_wrong,0.0,25,8,0,1,-0.0,1.0,0,
iid,0,395,16,c0dcd03a8d53832e28ef,all_wrong,0.0,25,8,0,1,-0.0,1.0,0,
iid,0,396,16,b6ca03bd87aced98b7a1,all_wrong,0.0,25,8,0,1,-0.0,1.0,0,
iid,0,397,16,2f2439d82f644954cbce,all_wrong,0.0,25,8,0,1,-0.0,1.0,0,
iid,0,398,16,da3a15fd37ab2fd423f6,all_wrong,0.0,25,8,0,1,-0.0,1.0,0,
iid,0,399,16,265f9693706e37e57d6f,all_wrong,0.0,25,8,0,1,-0.0,1.0,0,
iid,0,400,16,73b6c48b33b4a16dd13f,all_wrong,0.0,25,8,0,1,-0.0,1.0,0,
iid,1,1,1,344e65a062c043b7d4f1,all_wrong,0.0,0,0,0,4,1.0735428464085233,0.35714285714285715,0,
iid,1,2,1,ff8e32ab6bd1b8ccbd62,all_wrong,0.0,0,0,0,1,-0.0,1.0,0,
iid,1,3,1,acd00e67c207b241a9cb,all_wrong,0.0,0,0,0,1,-0.0,1.0,0,
iid,1,4,1,55e041f525a03550457f,all_wrong,0.0,0,0,0,2,0.37677016125643675,0.75,0,
iid,1,5,1,7823aeee84310d484a67,all_wrong,0.0,0,0,0,2,0.37677016125643675,0.75,0,
iid,1,6,1,2853ebfbf4ff1fef974a,all_wrong,0.0,0,0,0,1,-0.0,1.0,0,
iid,1,7,1,4eb9d2f867a1743e1f5a,all_wrong,0.0,0,0,0,1,-0.0,1.0,0,
iid,1,8,1,eb7b85e4ff7846becf1d,all_wrong,0.0,0,0,0,1,-0.0,1.0,0,
iid,1,9,1,9a4f281f7c0a352a29d6,all_wrong,0.0,0,0,0,1,-0.0,1.0,0,
iid,1,10,1,f1752a0aba86c25de9b1,all_wrong,0.0,0,0,0,1,-0.0,1.0,0,
iid,1,11,1,c0b94ee8f8bd2e7f22d3,all_wrong,0.0,0,0,0,1,-0.0,1.0,0,
iid,1,12,1,8fd5c706abca9e556c21,all_wrong,0.0,0,0,0,1,-0.0,1.0,0,
iid,1,13,1,295c1c6b0676ebeaafb8,all_wrong,0.0,0,0,0,1,-0.0,1.0,0,
iid,1,14,1,92618aede71d2a8a4da7,all_wrong,0.0,0,0,0,1,-0.0,1.0,0,
iid,1,15,1,04be5cc9a0a5f0df27d5,all_wrong,0.0,0,0,0,1,-0.0,1.0,0,
iid,1,16,1,6f371b0dc9c288435fa6,all_wrong,0.0,0,0,0,1,-0.0,1.0,0,
iid,1,17,1,9afd1cb37fbc81c8f3d9,all_wrong,0.0,0,0,0,1,-0.0,1.0,0,
iid,1,18,1,58d0961cf85a13acbb24,all_wrong,0.0,0,0,0,1,-0.0,1.0,0,
iid,1,19,1,fccb2867d126ccc3f76c,all_wrong,0.0,0,0,0,1,-0.0,1.0,0,
iid,1,20,1,77eaf86db56beb9cc52a,all_wrong,0.0,0,0,0,2,0.37677016125643675,0.75,0,
iid,1,21,1,16097a9b65351ea2f108,all_wrong,0.0,0,0,0,4,1.320888343149322,0.17857142857142858,0,
iid,1,22,1,83b86db2e855a54563c0,all_wrong,0.0,0,0,0,1,-0.0,1.0,0,
iid,1,23,1,b0a836d114a63c51f3e4,all_wrong,0.0,0,0,0,1,-0.0,1.0,0,
iid,1,24,1,ecc7e2a8af6bd82a7d27,all_wrong,0.0,0,0,0,1,-0.0,1.0,0,
iid,1,25,1,a850fa6c6828c7ded14c,all_wrong,0.0,0,0,0,1,-0.0,1.0,0,
iid,1,26,2,b4c334126e21ffe44d18,all_wrong,0.0,0,0,0,1,-0.0,1.0,0,
iid,1,27,2,7c2cce2380ac777225f6,all_wrong,0.0,0,0,0,2,0.37677016125643675,0.75,0,
iid,1,28,2,9892c1d68cd283371348,all_wrong,0.0,0,0,0,1,-0.0,1.0,0,
iid,1,29,2,037b7eb668db0dd99b57,all_wrong,0.0,0,0,0,4,1.2130075659799042,0.25,0,
iid,1,30,2,a72a59cf237e141977a2,all_wrong,0.0,0,0,0,1,-0.0,1.0,0,
iid,1,31,2,ed74be1f173685366128,mixed,0.125,1,1,1,5,1.4941751382893085,0.14285714285714285,1,-0.0
iid,1,32,2,25f7e42df573b5f79d2f,all_wrong,0.0,1,1,0,1,-0.0,1.0,0,
iid,1,33,2,60bd24c8aab981664ee8,all_wrong,0.0,1,1,0,2,0.37677016125643675,0.75,0,
iid,1,34,2,24f259a8ad87bc3bee7b,all_wrong,0.0,1,1,0,4,1.3208883431493221,0.17857142857142858,0,
iid,1,35,2,7ec1b6d67b420c846378,all_wrong,0.0,1,1,0,1,-0.0,1.0,0,
iid,1,36,2,40cc6b0d2ada49f0a241,all_wrong,0.0,1,1,0,1,-0.0,1.0,0,
iid,1,37,2,d68c968d706a8bfe92dc,all_wrong,0.0,1,1,0,1,-0.0,1.0,0,
iid,1,38,2,3e84221eab9a1a4b91a0,all_wrong,0.0,1,1,0,2,0.6615632381579821,0.4642857142857143,0,
iid,1,39,2,ecc63954c643d1a88a69,all_wrong,0.0,1,1,0,1,-0.0,1.0,0,
iid,1,40,2,ec55a18c3af5c6989c36,all_wrong,0.0,1,1,0,1,-0.0,1.0,0,
iid,1,41,2,98a0bf2389fdbf5ecd98,all_wrong,0.0,1,1,0,1,-0.0,1.0,0,
iid,1,42,2,f665c1af2c96c415ae4f,all_wrong,0.0,1,1,0,2,0.6931471805599453,0.42857142857142855,0,
iid,1,43,2,912342bd3661f2a0edef,all_wrong,0.0,1,1,0,3,0.9002560512685369,0.39285714285714285,0,
iid,1,44,2,40696ae20d712c7ef99c,all_wrong,0.0,1,1,0,2,0.6931471805599453,0.42857142857142855,0,
iid,1,45,2,663615844bbe432868b1,all_wrong,0.0,1,1,0,2,0.5623351446188083,0.5714285714285714,0,
iid,1,46,2,d1dbf37dad1c6d585307,all_wrong,0.0,1,1,0,1,-0.0,1.0,0,
iid,1,47,2,e120fa84b3331cd1bdfe,all_wrong,0.0,1,1,0,1,-0.0,1.0,0,
iid,1,48,2,285cc2d99bc64773d128,all_wrong,0.0,1,1,0,6,1.6674619334292948,0.10714285714285714,0,
iid,1,49,2,c080b7705371fbd18af9,all_wrong,0.0,1,1,0,5,1.4941751382893085,0.14285714285714285,0,
iid,1,50,2,ed34fcfa3a095d03cb61,all_wrong,0.0,1,1,0,1,-0.0,1.0,0,
iid,1,51,3,3012f8218334b0882801,all_wrong,0.0,1,1,0,1,-0.0,1.0,0,
iid,1,52,3,474db377df5acbb5d0c3,all_wrong,0.0,1,1,0,1,-0.0,1.0,0,
iid,1,53,3,1024659a78eaf340da4e,all_wrong,0.0,1,1,0,1,-0.0,1.0,0,
iid,1,54,3,261af030ee95227ce2c8,all_wrong,0.0,1,1,0,1,-0.0,1.0,0,
iid,1,55,3,3c58229f4e9cbda91be5,all_wrong,0.0,1,1,0,1,-0.0,1.0,0,
iid,1,56,3,584024edc0865d1e66c1,all_wrong,0.0,1,1,0,1,-0.0,1.0,0,
iid,1,57,3,013b955ed2c9d6feeb28,all_wrong,0.0,1,1,0,3,0.7356219397587946,0.5357142857142857,0,
iid,1,58,3,7114759266ada9575ded,all_wrong,0.0,1,1,0,1,-0.0,1.0,0,
iid,1,59,3,fd3d7a2c987035d5e8c1,all_wrong,0.0,1,1,0,1,-0.0,1.0,0,
iid,1,60,3,dc1a6d20f0fa146b62f2,all_wrong,0.0,1,1,0,2,0.5623351446188083,0.5714285714285714,0,
iid,1,61,3,76b7e95f2c5d8f517843,all_wrong,0.0,1,1,0,1,-0.0,1.0,0,
iid,1,62,3,5b759cdfc67909c722c7,all_wrong,0.0,1,1,0,3,0.9002560512685369,0.39285714285714285,0,
iid,1,63,3,5511a7e3832427045228,all_wrong,0.0,1,1,0,5,1.3862943611198906,0.21428571428571427,0,
iid,1,64,3,670146be6d32a043bf49,all_wrong,0.0,1,1,0,1,-0.0,1.0,0,
iid,1,65,3,6aa54196eb4a8e4964c0,all_wrong,0.0,1,1,0,1,-0.0,1.0,0,
iid,1,66,3,4198150f0b2baf30e430,all_wrong,0.0,1,1,0,1,-0.0,1.0,0,
iid,1,67,3,b376ab06e82f60a7c613,all_wrong,0.0,1,1,0,1,-0.0,1.0,0,
iid,1,68,3,7741fff7c0d9471d9963,all_wrong,0.0,1,1,0,3,1.0397207708399179,0.2857142857142857,0,
iid,1,69,3,f9e7b4b67374cd48b677,all_wrong,0.0,1,1,0,2,0.37677016125643675,0.75,0,
iid,1,70,3,33c7285a84f38344a733,all_wrong,0.0,1,1,0,1,-0.0,1.0,0,
iid,1,71,3,ebd9684ddbd2052363b4,all_wrong,0.0,1,1,0,2,0.6931471805599453,0.42857142857142855,0,
iid,1,72,3,6273147a5dd10058351d,all_wrong,0.0,1,1,0,1,-0.0,1.0,0,
iid,1,73,3,e08246e900811f8d8911,all_wrong,0.0,1,1,0,1,-0.0,1.0,0,
iid,1,74,3,bcc13ad79509a1a2a0fd,mixed,0.125,2,2,1,3,0.9743147528693494,0.32142857142857145,1,-0.0
iid,1,75,3,c99880e9145a7b0a8ef4,all_wrong,0.0,2,2,0,1,-0.0,1.0,0,
iid,1,76,4,6bcbfe751dedfec8fa6a,all_wrong,0.0,2,2,0,1,-0.0,1.0,0,
iid,1,77,4,ed65448eeda9dc2f1ad3,all_wrong,0.0,2,2,0,2,0.5623351446188083,0.5714285714285714,0,
iid,1,78,4,dd60c963a673ec62bd53,all_wrong,0.0,2,2,0,1,-0.0,1.0,0,
iid,1,79,4,1c7002ecf3a5805fb8ea,all_wrong,0.0,2,2,0,1,-0.0,1.0,0,
iid,1,80,4,c3230c325dbe3b046c21,all_wrong,0.0,2,2,0,1,-0.0,1.0,0,
iid,1,81,4,e19815e575c67d65d6d6,all_wrong,0.0,2,2,0,2,0.37677016125643675,0.75,0,
iid,1,82,4,b8610bc345dfbc4c2b94,all_wrong,0.0,2,2,0,2,0.5623351446188083,0.5714285714285714,0,
iid,1,83,4,528d3d894d60c2b26473,all_wrong,0.0,2,2,0,1,-0.0,1.0,0,
iid,1,84,4,6fe6428696d1bda6dcdb,all_wrong,0.0,2,2,0,1,-0.0,1.0,0,
iid,1,85,4,6fddb775dfc78fbffd3f,all_wrong,0.0,2,2,0,1,-0.0,1.0,0,
iid,1,86,4,d62b9ce05813dccdbae5,all_wrong,0.0,2,2,0,1,-0.0,1.0,0,
iid,1,87,4,4db70371d92b545bd09e,all_wrong,0.0,2,2,0,6,1.7328679513998633,0.07142857142857142,0,
iid,1,88,4,ef175a0420dcffd4a635,all_wrong,0.0,2,2,0,1,-0.0,1.0,0,
iid,1,89,4,22196ceeee8485da3677,all_wrong,0.0,2,2,0,1,-0.0,1.0,0,
iid,1,90,4,70802cd8dfb912800eac,all_wrong,0.0,2,2,0,1,-0.0,1.0,0,
iid,1,91,4,e6d56dad889595b1db3b,all_wrong,0.0,2,2,0,4,1.2130075659799042,0.25,0,
